SerialNo,PartyID,SymbolID,SymbolName,PoliticalPartyName,DistrictCd,DistrictName,StateID,SCConstID,CenterConstID,OrderID,TotalVoteReceived
6883,29,2579,मान्छेले काधमा बोकिराखेको ढुङ्‌गा,नेपाली जनश्रमदान संस्कृति पार्टी,46,,5,0,5,29,10
6884,45,2565,बलिरहेको दियो,नेपाल मातृभूमि पार्टी,46,,5,0,5,45,10
6885,41,2534,चापाकल (ट्‍युवेल),"राष्ट्रिय उर्जाशील पार्टी, नेपाल",46,,5,0,5,41,10
6886,55,2552,दुई औला खुलेको तिन औला बन्द भएको हातको आकृति,पिपुल फर्ष्ट पार्टी,46,,5,0,5,55,8
6887,36,2549,त्रिशुल,"नागरिक शक्ति, नेपाल",46,,5,0,5,36,7
6888,57,2540,डुङ्‌गा,जन अधिकार पार्टी,46,,5,0,5,57,7
6889,56,2537,जगर भएको सिंह,एकल चिन्ह जगर भएको सिंह(सचेत नेपाली पार्टी/नागरिक सर्वोच्चता पार्टी नेपाल),46,,5,0,5,56,7
6890,52,2515,खुला किताब,उन्‍नत लोकतन्त्र पार्टी,46,,5,0,5,52,7
6891,43,2505,ओदान,त्रिमुल नेपाल,46,,5,0,5,43,6
6892,53,2590,श्रीवत्स समृद्धिको प्रतीक,समावेशी समाजवादी पार्टी,46,,5,0,5,53,6
6893,35,2569,बाली बोकेको महिलाको आकृति,स्वाभिमान पार्टी,46,,5,0,5,35,6
6894,58,2574,भैँसी,"जनता लोकतान्त्रिक पार्टी, नेपाल",46,,5,0,5,58,6
6895,26,2550,दाप सहितको खुकुरी,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,46,,5,0,5,26,4
6896,31,2564,बज्र,जनप्रिय लोकतान्त्रिक पार्टी,46,,5,0,5,31,3
6897,37,2530,घोडा,मितेरी पार्टी नेपाल,46,,5,0,5,37,2
6898,4,2528,घण्टी,राष्ट्रिय स्वतन्त्र पार्टी,47,,5,0,1,4,43252
6899,2,2583,रुख,नेपाली काँग्रेस,47,,5,0,1,2,13187
6900,1,2598,सुर्य,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),47,,5,0,1,1,7621
6901,5,2604,हलो,राष्ट्रिय प्रजातन्त्र पार्टी,47,,5,0,1,5,5842
6902,3,2557,पाँचकुने तारा,नेपाली कम्युनिष्ट पार्टी,47,,5,0,1,3,4005
6903,46,2567,बस,एकल चिन्ह  बस (नेपाल संघीय समाजवादी पार्टी/बहुजन एकता पार्टी नेपाल/नेपाल जनजागृति पार्टी),47,,5,0,1,46,2923
6904,7,2585,लाउड स्पिकर,जनमत पार्टी,47,,5,0,1,7,2585
6905,6,2542,ढल्केको छाता,"जनता समाजवादी पार्टी, नेपाल",47,,5,0,1,6,2467
6906,51,2527,गोलो घेराभित्र पानीको बोतल,राष्ट्र निर्माण दल नेपाल,47,,5,0,1,51,1395
6907,50,2531,चकिया (जाँतो),"एकल चिन्ह चकिया (जाँतो) (राष्ट्रिय मुक्ति पार्टी नेपाल/जनता समाजवादी पार्टी/नागरिक उन्मुक्ति पार्टी, नेपाल)",47,,5,0,1,50,914
6908,34,2501,अँजुलीमा रहेको माटो,श्रम संस्कृति पार्टी,47,,5,0,1,34,886
6909,10,2522,गिलास,राष्ट्रिय जनमोर्चा,47,,5,0,1,10,309
6910,38,2526,गोलो घेराभित्र दुई पात भएको गुलाफको फूल,नेपाल कम्युनिस्ट पार्टी (माओवादी),47,,5,0,1,38,293
6911,18,2507,कमलको फूल,नेपाल जनता पार्टी,47,,5,0,1,18,228
6912,25,2523,गैँती,नेपाल कम्युनिष्ट पार्टी मार्क्सवादी (पुष्पलाल),47,,5,0,1,25,171
6913,49,2591,षटकोण,"राष्ट्रिय मुक्ति आन्दोलन, नेपाल",47,,5,0,1,49,166
6914,16,2541,डोको,नेपाल जनता संरक्षण पार्टी,47,,5,0,1,16,156
6915,27,2548,"तुलसी, मठ",राष्ट्रिय एकता दल,47,,5,0,1,27,68
6916,14,2536,जग,बहुजन शक्ति पार्टी,47,,5,0,1,14,64
6917,11,2516,खुलेको एकल आँखा,प्रगतिशील लोकतान्त्रिक पार्टी,47,,5,0,1,11,62
6918,20,2529,घर,नेपाल जनमुक्ति पार्टी,47,,5,0,1,20,62
6919,9,2578,मादल,नेपाल मजदुर किसान पार्टी,47,,5,0,1,9,57
6920,39,2520,गाढा निलो कलरको गोलाकार भित्र 24 किलाको चक्र,सार्वभौम नागरिक पार्टी,47,,5,0,1,39,49
6921,28,2571,ब्याट्री,गतिशील लोकतान्त्रिक पार्टी,47,,5,0,1,28,45
6922,13,2511,कुखुराको भाले,मंगोल नेशनल अर्गनाइजेशन,47,,5,0,1,13,45
6923,24,2568,बाँसुरी,राष्ट्रिय परिवर्तन पार्टी,47,,5,0,1,24,39
6924,44,2582,रथ,प्रजातान्त्रिक पार्टी नेपाल,47,,5,0,1,44,38
6925,19,2521,गितार,संयुक्त नागरिक पार्टी,47,,5,0,1,19,34
6926,54,2581,मोबाइल,एकल चिन्ह मोबाइल (आम जनता पार्टी/जनादेश पार्टी नेपाल),47,,5,0,1,54,34
6927,17,2602,हँसिया र तारा,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी-लेनिनवादी),47,,5,0,1,17,32
6928,41,2534,चापाकल (ट्‍युवेल),"राष्ट्रिय उर्जाशील पार्टी, नेपाल",47,,5,0,1,41,32
6929,40,2605,हात मिलाएको,राष्ट्रिय जनमुक्ति पार्टी,47,,5,0,1,40,30
6930,36,2549,त्रिशुल,"नागरिक शक्ति, नेपाल",47,,5,0,1,36,25
6931,56,2537,जगर भएको सिंह,एकल चिन्ह जगर भएको सिंह(सचेत नेपाली पार्टी/नागरिक सर्वोच्चता पार्टी नेपाल),47,,5,0,1,56,23
6932,21,2601,हँसिया,नेपाल कम्युनिष्ट पार्टी (संयुक्त),47,,5,0,1,21,21
6933,12,2553,दुई हात जोडेको नमस्कार,नेपाल लोकतान्त्रिक पार्टी,47,,5,0,1,12,19
6934,15,2555,पञ्जा छाप,नेपाल सद्‍भावना पार्टी,47,,5,0,1,15,17
6935,23,2572,भित्ते घडी,समावेशी समाजवादी पार्टी नेपाल,47,,5,0,1,23,17
6936,33,2510,काखमा बच्चा लिएको आमा,जय मातृभूमि पार्टी,47,,5,0,1,33,15
6937,57,2540,डुङ्‌गा,जन अधिकार पार्टी,47,,5,0,1,57,15
6938,48,2509,करूवा,नेपाली काँग्रेस (वी.पी.),47,,5,0,1,48,15
6939,30,2524,गोलाकार भित्र शङ्‌ख,नेपालका लागि नेपाली पार्टी,47,,5,0,1,30,14
6940,32,2504,उडिरहेको माहुरी,नेशनल रिपब्लिक नेपाल,47,,5,0,1,32,13
6941,22,2551,दायाँ हातले समातेको मसाल,राष्ट्रिय जनता पार्टी नेपाल,47,,5,0,1,22,13
6942,47,2558,पाँचमुखे रुद्राक्षको दाना,राष्ट्रिय गौरव पार्टी,47,,5,0,1,47,12
6943,42,2595,सिट्ठी,नेपाली जनता दल,47,,5,0,1,42,11
6944,26,2550,दाप सहितको खुकुरी,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,47,,5,0,1,26,10
6945,35,2569,बाली बोकेको महिलाको आकृति,स्वाभिमान पार्टी,47,,5,0,1,35,10
6946,52,2515,खुला किताब,उन्‍नत लोकतन्त्र पार्टी,47,,5,0,1,52,9
